Simulation,Year,Gross_Output
5815,2028,29889.33966569269
5816,2023,29679.0
5816,2024,29744.819505128075
5816,2025,28880.20891682874
5816,2026,29375.5922639551
5816,2027,30332.326243595973
5816,2028,29386.041672731524
5817,2023,29679.0
5817,2024,28884.73429870622
5817,2025,29813.74906121761
5817,2026,29701.645368957903
5817,2027,29930.403802496356
5817,2028,30400.915414998282
5818,2023,29679.0
5818,2024,29482.623074853596
5818,2025,30514.760986310604
5818,2026,29458.429683408547
5818,2027,29076.378022537683
5818,2028,30436.441671463544
5819,2023,29679.0
5819,2024,29864.163260618443
5819,2025,29781.326550856524
5819,2026,29688.052709860633
5819,2027,28836.181798422684
5819,2028,29530.872763088984
5820,2023,29679.0
5820,2024,31054.71982188881
5820,2025,29004.357774404372
5820,2026,30584.475560374212
5820,2027,29469.830219867577
5820,2028,30112.86723146692
5821,2023,29679.0
5821,2024,29902.91018254965
5821,2025,28647.782845242033
5821,2026,29743.27705392719
5821,2027,30193.557967222543
5821,2028,30196.936918128602
5822,2023,29679.0
5822,2024,29085.75505498968
5822,2025,29400.295143436542
5822,2026,29721.27569745707
5822,2027,30545.58411241462
5822,2028,28408.061773011945
5823,2023,29679.0
5823,2024,31001.50398345973
5823,2025,29626.01248257262
5823,2026,29592.346941391832
5823,2027,30049.900745525818
5823,2028,28736.790311024917
5824,2023,29679.0
5824,2024,28636.30186169723
5824,2025,30147.06823853229
5824,2026,29609.926221766553
5824,2027,28850.923648889617
5824,2028,30250.73977987752
5825,2023,29679.0
5825,2024,29109.797523938527
5825,2025,29471.298663150643
5825,2026,29580.94511571642
5825,2027,30037.043882833037
5825,2028,29831.307426649226
5826,2023,29679.0
5826,2024,29969.80527167167
5826,2025,29913.891360909238
5826,2026,30000.416046974584
5826,2027,29404.35870936433
5826,2028,29544.808625077832
5827,2023,29679.0
5827,2024,30587.008157491113
5827,2025,30323.04485001736
5827,2026,29040.37162336664
5827,2027,31160.54517722001
5827,2028,29814.740201606837
5828,2023,29679.0
5828,2024,30481.553181183677
5828,2025,30208.820914386113
5828,2026,30645.725803062098
5828,2027,30692.667787536207
5828,2028,29516.473716916917
5829,2023,29679.0
5829,2024,29373.10060939726
5829,2025,30502.511063016565
5829,2026,29070.017869411124
5829,2027,30016.48062272323
5829,2028,30282.180486791778
5830,2023,29679.0
5830,2024,29692.344266532218
5830,2025,30639.271898591145
5830,2026,29746.166305592415
5830,2027,29953.346937635255
5830,2028,29804.010591293878
5831,2023,29679.0
5831,2024,30568.380906555925
5831,2025,29645.09752837361
5831,2026,29532.953585473104
5831,2027,28949.808735814142
5831,2028,30198.325846377116
5832,2023,29679.0
5832,2024,29245.09517221658
5832,2025,29661.957713756354
5832,2026,28967.522087418725
5832,2027,30096.47043235342
5832,2028,30356.138513947957
5833,2023,29679.0
5833,2024,29955.993683335546
5833,2025,29449.284999588148
5833,2026,29614.493989736802
5833,2027,30968.8505077944
5833,2028,30057.13538324257
5834,2023,29679.0
5834,2024,29199.44557225372
5834,2025,29884.386953191173
5834,2026,29018.98211210517
5834,2027,28923.386125734218
5834,2028,29860.209040895446
5835,2023,29679.0
5835,2024,30280.808321634377
5835,2025,30562.877699909437
5835,2026,29057.78823438262
5835,2027,30001.702813338976
5835,2028,29421.052413985675
5836,2023,29679.0
5836,2024,29917.855578989427
5836,2025,29515.024729958957
5836,2026,29805.220995002408
5836,2027,30425.53885484965
5836,2028,29065.701354370412
5837,2023,29679.0
5837,2024,29544.245806879215
5837,2025,30323.39427182967
5837,2026,30974.094123472634
5837,2027,29838.625422284887
5837,2028,30573.68875622131
5838,2023,29679.0
5838,2024,29901.604999234445
5838,2025,29951.642723107605
5838,2026,28936.111644708846
5838,2027,28661.3572160137
5838,2028,29752.8282093435
5839,2023,29679.0
5839,2024,30761.714841933026
5839,2025,28755.365343239973
5839,2026,30634.206482312355
5839,2027,29409.255305716353
5839,2028,29525.286470332976
5840,2023,29679.0
5840,2024,28888.504731039622
5840,2025,30885.929977137665
5840,2026,29268.146590838012
5840,2027,28949.500820474168
5840,2028,30135.291191920867
5841,2023,29679.0
5841,2024,29415.086843971574
5841,2025,28601.83614640793
5841,2026,29573.881986108594
5841,2027,29269.99545768763
5841,2028,30577.165098815465
5842,2023,29679.0
5842,2024,29135.988180666507
5842,2025,29976.507840539565
5842,2026,29769.452880603574
5842,2027,30560.338480065675
5842,2028,30267.3241798424
5843,2023,29679.0
5843,2024,30106.6322490606
5843,2025,29689.377996687108
5843,2026,30013.561856515433
5843,2027,29250.764139894392
5843,2028,30445.301718521103
5844,2023,29679.0
5844,2024,28592.379808762427
5844,2025,29844.248157424983
5844,2026,30709.179936094646
5844,2027,29900.966792579613
5844,2028,29966.071967159663
5845,2023,29679.0
5845,2024,29424.101071519657
5845,2025,29929.864849458365
5845,2026,29303.56429449676
5845,2027,30714.01609643642
5845,2028,29225.897371679017
5846,2023,29679.0
5846,2024,29218.887128883038
5846,2025,29473.133301613387
5846,2026,29333.226848262628
5846,2027,30321.222983354415
5846,2028,30538.47568906324
5847,2023,29679.0
5847,2024,30809.845317384865
5847,2025,30017.65041686172
5847,2026,29798.503031282282
5847,2027,29078.315532418026
5847,2028,29854.189899582692
5848,2023,29679.0
5848,2024,30453.75940941291
5848,2025,29433.82519882266
5848,2026,29704.14179259474
5848,2027,29514.007004975265
5848,2028,30314.87684643126
5849,2023,29679.0
5849,2024,30699.138775487205
5849,2025,29938.89129341549
5849,2026,29668.740417041347
5849,2027,30160.813441900496
5849,2028,29237.31816330426
5850,2023,29679.0
5850,2024,30355.541025827093
5850,2025,31148.60390164893
5850,2026,28623.242566873352
5850,2027,30084.943640789406
5850,2028,30605.69059536288
5851,2023,29679.0
5851,2024,30317.93424613945
5851,2025,29813.493275167442
5851,2026,30681.375907144622
5851,2027,29012.8170365194
5851,2028,30404.65174645804
5852,2023,29679.0
5852,2024,30226.1163727292
5852,2025,29678.374132461864
5852,2026,28949.445331189007
5852,2027,29638.57324632671
5852,2028,30054.965273863843
5853,2023,29679.0
5853,2024,29243.483445675138
5853,2025,29489.524029000495
5853,2026,30838.532071625043
5853,2027,29844.85400611401
5853,2028,30783.764853126115
5854,2023,29679.0
5854,2024,29808.414499168233
5854,2025,30843.860478239803
5854,2026,29329.107957844073
5854,2027,30567.540995969743
5854,2028,28419.12361154031
5855,2023,29679.0
5855,2024,29205.202634467878
5855,2025,30030.75146314686
5855,2026,29710.69062272781
5855,2027,29215.456652440804
5855,2028,30822.093933189703
5856,2023,29679.0
5856,2024,29764.056552540143
5856,2025,30517.132121919476
5856,2026,29846.933446620656
5856,2027,30367.606270245924
5856,2028,28974.741948980856
5857,2023,29679.0
5857,2024,30245.676364588613
5857,2025,28785.312150075126
5857,2026,29728.924636373533
5857,2027,29270.341881180488
5857,2028,28567.46339812452
5858,2023,29679.0
5858,2024,29754.389657588985
5858,2025,30117.32441529016
5858,2026,30585.525266284567
5858,2027,30175.123410232653
5858,2028,30880.724082852666
5859,2023,29679.0
5859,2024,29996.749769527727
5859,2025,29624.581740685004
5859,2026,30317.12936288872
5859,2027,29310.818197984903
5859,2028,31126.642792185106
5860,2023,29679.0
5860,2024,29266.53888682719
5860,2025,29672.41373378322
5860,2026,29657.645085599866
5860,2027,29785.427535523366
5860,2028,28600.717511450457
5861,2023,29679.0
5861,2024,30021.332829806826
5861,2025,29235.699321664564
5861,2026,29499.520052441767
5861,2027,30244.640649576606
5861,2028,29922.50959009025
5862,2023,29679.0
5862,2024,29874.001611903375
5862,2025,30445.740966293837
5862,2026,29653.593306019186
5862,2027,30299.883546618214
5862,2028,29444.176175198125
5863,2023,29679.0
5863,2024,30638.789418048505
5863,2025,30094.332931354707
5863,2026,29844.126946307926
5863,2027,29214.575224780063
5863,2028,29673.59576728185
5864,2023,29679.0
5864,2024,29662.966641293777
5864,2025,30350.779958159448
5864,2026,30347.63575658842
5864,2027,30363.165712881884
5864,2028,30482.77536427298
5865,2023,29679.0
5865,2024,30155.80946577049
5865,2025,30021.21777983144
5865,2026,30601.234640753744
5865,2027,29435.964178638296
5865,2028,29052.621926931977
5866,2023,29679.0
5866,2024,30358.692328367044
5866,2025,30344.062273534295
5866,2026,30767.260290665297
5866,2027,31184.18927580788
5866,2028,30381.654003116662
5867,2023,29679.0
5867,2024,30194.92607092771
5867,2025,29085.86989494024
5867,2026,29914.04202892383
5867,2027,30323.991103217744
5867,2028,30197.47366696539
5868,2023,29679.0
5868,2024,29911.91687073073
5868,2025,29490.437970111176
5868,2026,29496.745373433023
5868,2027,30192.21514812552
5868,2028,29472.58803777467
5869,2023,29679.0
5869,2024,30658.67936037288
5869,2025,29866.39345547886
5869,2026,30408.08338692579
5869,2027,29656.39123700988
5869,2028,29575.204007362885
5870,2023,29679.0
5870,2024,29450.957411920335
5870,2025,29398.319227858807
5870,2026,29541.771668940357
5870,2027,29781.887723494496
5870,2028,29690.01749990291
5871,2023,29679.0
5871,2024,30326.469536693538
5871,2025,29121.509186809326
5871,2026,30102.11545391522
5871,2027,30010.725578782873
5871,2028,29847.197462029002
5872,2023,29679.0
5872,2024,29639.901134814216
5872,2025,29289.625320888335
5872,2026,30568.96825018762
5872,2027,28274.720161847286
5872,2028,29215.727518322452
5873,2023,29679.0
5873,2024,29948.3188339153
5873,2025,29233.929015650454
5873,2026,29642.83543727289
5873,2027,29468.852029100002
5873,2028,30968.98535573958
5874,2023,29679.0
5874,2024,30287.873739444527
5874,2025,30298.522692166498
5874,2026,29262.474173967188
5874,2027,29642.567529944463
5874,2028,29440.4834407359
5875,2023,29679.0
5875,2024,29184.314413433833
5875,2025,30369.687131552015
5875,2026,29206.90464710231
5875,2027,30303.83453806291
5875,2028,30004.943120701377
5876,2023,29679.0
5876,2024,29919.240056107483
5876,2025,29079.486047447106
5876,2026,29448.502906799105
5876,2027,30365.39197966351
5876,2028,29791.494338445063
5877,2023,29679.0
5877,2024,30107.67824736682
5877,2025,30502.357151453933
5877,2026,29716.189876274813
5877,2027,29938.81004364172
5877,2028,29976.96089840352
5878,2023,29679.0
5878,2024,29542.313235961432
5878,2025,30323.63968027708
5878,2026,29515.500258184875
5878,2027,29840.61428993349
5878,2028,30280.136192383798
5879,2023,29679.0
5879,2024,29842.76515640828
5879,2025,29875.856894703193
5879,2026,29406.982472989792
5879,2027,29780.607656868302
5879,2028,30308.63478589453
5880,2023,29679.0
5880,2024,30829.52641269011
5880,2025,30423.61589170194
5880,2026,29336.54263623846
5880,2027,30241.91092104678
5880,2028,28492.589965203297
5881,2023,29679.0
5881,2024,30021.354736749658
5881,2025,29350.444702843786
5881,2026,30297.00546816116
5881,2027,29052.43118746968
5881,2028,30589.015550501055
5882,2023,29679.0
5882,2024,29887.07401507703
5882,2025,30579.275129325008
5882,2026,28707.694699153653
5882,2027,28584.627005227605
5882,2028,30174.6685632057
5883,2023,29679.0
5883,2024,30033.4955685651
5883,2025,30402.043888009994
5883,2026,30172.388438944483
5883,2027,28779.7199658249
5883,2028,29523.1414073323
5884,2023,29679.0
5884,2024,29781.319100597306
5884,2025,29974.276974984685
5884,2026,29591.677765887714
5884,2027,29398.80748408705
5884,2028,30317.807586109964
5885,2023,29679.0
5885,2024,29775.252258175246
5885,2025,29910.44318748398
5885,2026,30714.436096447218
5885,2027,29363.22357944627
5885,2028,30000.06052394599
5886,2023,29679.0
5886,2024,29869.539352970045
5886,2025,31149.548808660395
5886,2026,29889.362419070927
5886,2027,30535.3090432132
5886,2028,28846.345562002207
5887,2023,29679.0
5887,2024,30966.21575507044
5887,2025,30234.496509458102
5887,2026,30037.295237074733
5887,2027,29951.241654678226
5887,2028,29979.05941144338
5888,2023,29679.0
5888,2024,29895.920504060487
5888,2025,29398.587263049852
5888,2026,29087.63825065622
5888,2027,29827.36719909405
5888,2028,28853.34462265626
5889,2023,29679.0
5889,2024,28699.694281598593
5889,2025,29070.83596204205
5889,2026,29897.720133833845
5889,2027,30523.767916130335
5889,2028,30472.03245954037
5890,2023,29679.0
5890,2024,29961.115068622785
5890,2025,29768.511185354466
5890,2026,30037.30106890622
5890,2027,29783.531299057613
5890,2028,29227.30064796115
5891,2023,29679.0
5891,2024,30577.417662560947
5891,2025,29892.191311759023
5891,2026,30383.02966433015
5891,2027,29083.49938352297
5891,2028,29171.500186542573
5892,2023,29679.0
5892,2024,30081.235960585338
5892,2025,29417.22701505246
5892,2026,30393.91799843904
5892,2027,30313.39980040021
5892,2028,30477.951121917362
5893,2023,29679.0
5893,2024,30128.580403828913
5893,2025,29776.200092945455
5893,2026,29381.68131379946
5893,2027,29289.669924014735
5893,2028,30426.677155729096
5894,2023,29679.0
5894,2024,30991.943116112536
5894,2025,29625.5800888733
5894,2026,30468.800042259107
5894,2027,29216.914007069015
5894,2028,29205.371442035026
5895,2023,29679.0
5895,2024,29917.015186179964
5895,2025,28766.558774134675
5895,2026,29615.69440365068
5895,2027,29455.655628289674
5895,2028,29814.184511295214
5896,2023,29679.0
5896,2024,28423.99641381417
5896,2025,29208.646444244252
5896,2026,30921.868647757503
5896,2027,30285.631053852172
5896,2028,30012.972189246677
5897,2023,29679.0
5897,2024,28247.856781428178
5897,2025,29863.853754524924
5897,2026,30486.4008264915
5897,2027,29647.23369104036
5897,2028,29438.492171836686
5898,2023,29679.0
5898,2024,29973.5684348813
5898,2025,30431.76096467211
5898,2026,30492.66070338971
5898,2027,29984.12740728892
5898,2028,30367.330797376933
5899,2023,29679.0
5899,2024,29421.434998631357
5899,2025,30344.34338247174
5899,2026,30622.607716783754
5899,2027,30304.519016222428
5899,2028,29787.50524807443
5900,2023,29679.0
5900,2024,30893.54917162055
5900,2025,30398.56275073721
5900,2026,30614.051997085786
5900,2027,29552.85453684977
5900,2028,30914.729594295284
5901,2023,29679.0
5901,2024,29510.62130503908
5901,2025,29910.89554844151
5901,2026,29001.843005980365
5901,2027,29021.765976082308
5901,2028,30755.73479517892
5902,2023,29679.0
5902,2024,29931.88981338566
5902,2025,29801.20121060415
5902,2026,29099.581862247294
5902,2027,28847.01636821361
5902,2028,28890.543394052045
5903,2023,29679.0
5903,2024,28364.252577959996
5903,2025,30616.154468185887
5903,2026,29703.46883034813
5903,2027,29529.94764251003
5903,2028,30700.200315279108
5904,2023,29679.0
5904,2024,30859.25626448763
5904,2025,29414.715820392415
5904,2026,30285.040731655386
5904,2027,29767.625079340647
5904,2028,29433.402060098695
5905,2023,29679.0
5905,2024,29906.95467544363
5905,2025,29815.199949570466
5905,2026,29959.714020220676
5905,2027,28661.744855933062
5905,2028,29863.56970589899
5906,2023,29679.0
5906,2024,28814.13336328992
5906,2025,29849.722516922822
5906,2026,30402.370649555793
5906,2027,29429.307271775884
5906,2028,30220.708465028012
5907,2023,29679.0
5907,2024,29779.580122551197
5907,2025,28938.45094082781
5907,2026,29897.080802909975
5907,2027,29136.50291201956
5907,2028,29715.121552620967
5908,2023,29679.0
5908,2024,29776.11327608074
5908,2025,30016.671680754785
5908,2026,29916.078181442543
5908,2027,29936.78090968172
5908,2028,30100.53157837223
5909,2023,29679.0
5909,2024,29628.822117132077
5909,2025,30818.870302237756
5909,2026,29724.207662390876
5909,2027,29444.683123026047
5909,2028,28318.984287398573
5910,2023,29679.0
5910,2024,29823.17333907019
5910,2025,30183.09205824777
5910,2026,29477.31740534534
5910,2027,29109.08874795855
5910,2028,30518.52397402454
5911,2023,29679.0
5911,2024,29542.53580221156
5911,2025,30505.754051080712
5911,2026,29688.066741265066
5911,2027,30044.471035082428
5911,2028,30905.743859305592
5912,2023,29679.0
5912,2024,30207.806284058093
5912,2025,29614.894198632068
5912,2026,30967.00256039704
5912,2027,29103.961817256317
5912,2028,30118.08838682164
5913,2023,29679.0
5913,2024,28836.67721996161
5913,2025,29880.75293713984
5913,2026,29744.108040848194
5913,2027,30110.45633802746
5913,2028,29800.300897894384
5914,2023,29679.0
5914,2024,29929.513433136664
5914,2025,30425.703416323642
5914,2026,30246.669518355895
5914,2027,30066.72571581084
5914,2028,30551.824742549634
5915,2023,29679.0
5915,2024,30236.723063366608
5915,2025,29643.377991558064
5915,2026,29726.942140171643
5915,2027,29249.229041469403
5915,2028,29671.582877667166
5916,2023,29679.0
5916,2024,29145.786602674714
5916,2025,28675.663433265785
5916,2026,29904.283108362848
5916,2027,29856.607034193334
5916,2028,30000.51771140625
5917,2023,29679.0
5917,2024,29369.19763197587
5917,2025,30776.842654660162
5917,2026,29713.840542933613
5917,2027,29907.82387292428
5917,2028,30256.56982616486
5918,2023,29679.0
5918,2024,30146.787137166917
5918,2025,28342.71541067844
5918,2026,30139.489287146193
5918,2027,31136.844743818005
5918,2028,29161.472721359954
5919,2023,29679.0
5919,2024,29738.79752795546
5919,2025,29739.23024566442
5919,2026,29846.725710585877
5919,2027,29520.56754427402
5919,2028,28711.79904576187
5920,2023,29679.0
5920,2024,28646.255744347643
5920,2025,30359.07304186472
5920,2026,29205.840419626045
5920,2027,30043.47710791703
5920,2028,29976.093936346628
5921,2023,29679.0
5921,2024,29747.273136555923
5921,2025,30442.56891219248
5921,2026,29262.109891385724
5921,2027,30094.973496565264
5921,2028,29060.116944261576
5922,2023,29679.0
5922,2024,29764.830867973265
5922,2025,30111.729759351372
5922,2026,30931.429112101465
5922,2027,30941.304831165235
5922,2028,29147.224709668833
5923,2023,29679.0
5923,2024,30026.106618742087
5923,2025,29332.252666096992
5923,2026,29366.146985393432
5923,2027,29319.52037111022
5923,2028,30123.928537133957
5924,2023,29679.0
5924,2024,28471.117534347304
5924,2025,28325.85236676132
5924,2026,30447.934371711577
5924,2027,30771.074388978726
5924,2028,29438.153891850227
5925,2023,29679.0
5925,2024,30917.33121526294
5925,2025,28381.41893966877
5925,2026,29709.812136174234
5925,2027,29933.041343400906
5925,2028,29701.34847136459
5926,2023,29679.0
5926,2024,28910.232748133585
5926,2025,29585.274850823655
5926,2026,30104.72972421495
5926,2027,30229.480623653904
5926,2028,28391.977882837527
5927,2023,29679.0
5927,2024,28628.67822823495
5927,2025,30115.276624875518
5927,2026,29756.83221713466
5927,2027,30184.370500236597
5927,2028,30989.778041142014
5928,2023,29679.0
5928,2024,29795.274723870134
5928,2025,29840.813579476457
5928,2026,29788.111622116307
5928,2027,29790.977550331467
5928,2028,30501.583783762453
5929,2023,29679.0
5929,2024,30548.712764080545
5929,2025,29726.1319840912
5929,2026,30106.100959039984
5929,2027,30352.169735158488
5929,2028,29988.854931866143
5930,2023,29679.0
5930,2024,30087.348813558376
5930,2025,29835.48530812233
5930,2026,30650.8965473136
5930,2027,29719.198894220575
5930,2028,29709.435613288948
5931,2023,29679.0
5931,2024,29758.89820472729
5931,2025,30049.199523556126
5931,2026,29842.746483539377
5931,2027,29522.46271869729
5931,2028,29639.68308610634
5932,2023,29679.0
5932,2024,29771.622954202885
5932,2025,29890.64143672105
5932,2026,28844.14254249451
5932,2027,30762.70072513779
5932,2028,28579.00445687427
5933,2023,29679.0
5933,2024,29741.65204511469
5933,2025,30016.160735593665
5933,2026,30148.998685577022
5933,2027,29696.053612274452
5933,2028,29506.806016530165
5934,2023,29679.0
5934,2024,30435.42347191725
5934,2025,29729.53973431191
5934,2026,29655.67091399383
5934,2027,29964.061128969817
5934,2028,29924.32236512649
5935,2023,29679.0
5935,2024,29953.583817218794
5935,2025,29849.248897117155
5935,2026,30312.083530188014
5935,2027,28896.06396670203
5935,2028,28654.44014716735
5936,2023,29679.0
5936,2024,29743.271288682183
5936,2025,28833.3588293922
5936,2026,30112.554367585788
5936,2027,30485.384153263592
5936,2028,29342.11590239433
5937,2023,29679.0
5937,2024,30491.17893331137
5937,2025,29937.51892832099
5937,2026,31067.251129176824
5937,2027,29046.64332233576
5937,2028,29094.74888842355
5938,2023,29679.0
5938,2024,29507.68206825984
5938,2025,29627.229088912078
5938,2026,29317.908040126833
5938,2027,29630.070760380895
5938,2028,30674.459821053235
5939,2023,29679.0
5939,2024,29635.413926318823
5939,2025,29605.096486243972
5939,2026,30170.782068392586
5939,2027,29885.466999910695
5939,2028,29004.656369626788
5940,2023,29679.0
5940,2024,30089.815847015863
5940,2025,29913.441745992757
5940,2026,30454.79777251071
5940,2027,28693.740004261763
5940,2028,30378.755641565935
5941,2023,29679.0
5941,2024,30233.37463945071
5941,2025,28375.944768945996
5941,2026,29142.569617434754
5941,2027,29641.450256783442
5941,2028,28860.85274828793
5942,2023,29679.0
5942,2024,29935.865894188424
5942,2025,30252.861227183344
5942,2026,29124.22027251446
5942,2027,29513.751803794785
5942,2028,30640.694446445545
5943,2023,29679.0
5943,2024,30242.057688836103
5943,2025,29164.109795550674
5943,2026,30088.227538613657
5943,2027,29955.106261543966
5943,2028,29310.208476014235
5944,2023,29679.0
5944,2024,29229.28451095647
5944,2025,30721.843576476218
5944,2026,28809.473435899472
5944,2027,29514.25169944974
5944,2028,28936.535418923093
5945,2023,29679.0
5945,2024,30014.80968968688
5945,2025,29558.632818402555
5945,2026,30531.956037796394
5945,2027,29178.333477356875
5945,2028,29962.41767138244
5946,2023,29679.0
5946,2024,29672.68934563804
5946,2025,30043.324375414988
5946,2026,29224.77191609924
5946,2027,29752.35731907754
5946,2028,30178.889273326902
5947,2023,29679.0
5947,2024,29300.67801082808
5947,2025,30248.92181614438
5947,2026,30355.231788053225
5947,2027,29098.846119786962
5947,2028,30157.690583427848
5948,2023,29679.0
5948,2024,28272.301690680528
5948,2025,30062.069950837198
5948,2026,30049.97867002012
5948,2027,29524.996681769047
5948,2028,29496.382531909327
5949,2023,29679.0
5949,2024,29483.42750784066
5949,2025,28346.384306346994
5949,2026,30007.80355230351
5949,2027,30535.65029801006
5949,2028,30036.67626679362
5950,2023,29679.0
5950,2024,30413.757761219662
5950,2025,30090.39266401475
5950,2026,30210.22650865494
5950,2027,29865.836536192233
5950,2028,29310.287158052095
5951,2023,29679.0
5951,2024,30096.688855366738
5951,2025,28629.08158671255
5951,2026,29927.228650677815
5951,2027,30581.986819866324
5951,2028,29185.359557928037
5952,2023,29679.0
5952,2024,30313.77546855996
5952,2025,29054.39768862773
5952,2026,30178.35254709363
5952,2027,29092.8209459196
5952,2028,28889.795665152888
5953,2023,29679.0
5953,2024,30653.797075610008
5953,2025,30584.670755415194
5953,2026,30069.246802267167
5953,2027,30921.407794146675
5953,2028,29960.939668334042
5954,2023,29679.0
5954,2024,29884.603109936772
5954,2025,30154.17032439414
5954,2026,29361.998764028558
5954,2027,31011.80258330677
5954,2028,30771.48602449896
5955,2023,29679.0
5955,2024,29642.286757238082
5955,2025,29071.134052925103
5955,2026,30089.62169934448
5955,2027,29433.494659997443
5955,2028,29402.769533559465
5956,2023,29679.0
5956,2024,29270.24438364987
5956,2025,29403.776092599313
5956,2026,30309.72709100315
5956,2027,29571.9380174611
5956,2028,29877.27273606917
5957,2023,29679.0
5957,2024,29666.30040516768
5957,2025,28558.162969634403
5957,2026,29419.14895180018
5957,2027,30139.731044094122
5957,2028,30212.521258342327
5958,2023,29679.0
5958,2024,29690.2097387899
5958,2025,30042.78212319869
5958,2026,30007.861118556295
5958,2027,28875.77510855925
5958,2028,28998.634540640982
5959,2023,29679.0
5959,2024,30183.18637274978
5959,2025,28512.313644075668
5959,2026,28830.119251452736
5959,2027,29745.515027494832
5959,2028,28478.92712197497
5960,2023,29679.0
5960,2024,29484.007304278577
5960,2025,30221.464674259056
5960,2026,29222.95486430218
5960,2027,30411.44202432988
5960,2028,30357.984510464154
5961,2023,29679.0
5961,2024,30626.011274433968
5961,2025,30831.086557821964
5961,2026,29973.232189131228
5961,2027,29756.824383332
5961,2028,29975.347398628317
5962,2023,29679.0
5962,2024,30599.126399132165
5962,2025,29879.60428490248
5962,2026,29357.046485253748
5962,2027,30489.807122467562
5962,2028,29700.886490564233
5963,2023,29679.0
5963,2024,29297.599938895866
5963,2025,30063.84684201358
5963,2026,28967.516642842744
5963,2027,29534.197596511338
5963,2028,30223.304849885026
5964,2023,29679.0
5964,2024,29021.44325151518
5964,2025,28762.336902970703
5964,2026,30257.653228513325
5964,2027,29115.67932057586
5964,2028,28944.250406380197
5965,2023,29679.0
5965,2024,30197.442761876868
5965,2025,30310.12742295672
5965,2026,29241.752012414443
5965,2027,29862.306025731996
5965,2028,30027.074223234922
5966,2023,29679.0
5966,2024,30206.52012803414
5966,2025,28518.820471565425
5966,2026,30713.96076393155
5966,2027,29429.405668347714
5966,2028,28881.067546430186
5967,2023,29679.0
5967,2024,28838.06893655436
5967,2025,29864.03464478457
5967,2026,30179.91240035255
5967,2027,29343.233160681113
5967,2028,29755.676792809558
5968,2023,29679.0
5968,2024,29554.7733481399
5968,2025,30106.89743812674
5968,2026,29745.58581894408
5968,2027,30127.35615006589
5968,2028,29922.921144139797
5969,2023,29679.0
5969,2024,30297.55221432726
5969,2025,31168.014081814723
5969,2026,30720.357169874675
5969,2027,29464.35547752334
5969,2028,28981.319896149063
5970,2023,29679.0
5970,2024,29645.629146915035
5970,2025,30687.356062302908
5970,2026,30208.302407086696
5970,2027,30370.553650561294
5970,2028,30926.281338392506
5971,2023,29679.0
5971,2024,29347.936472058733
5971,2025,30319.03798885034
5971,2026,29950.45540781964
5971,2027,29368.83512150727
5971,2028,30037.200957992012
5972,2023,29679.0
5972,2024,30072.837668190452
5972,2025,29674.183851173908
5972,2026,29795.668915782324
5972,2027,30435.341994129085
5972,2028,30257.969478834013
5973,2023,29679.0
5973,2024,30965.878748555362
5973,2025,29901.518692550064
5973,2026,28999.230118491752
5973,2027,28846.569942067697
5973,2028,29837.33752670552
5974,2023,29679.0
5974,2024,29644.919084540186
5974,2025,28900.39369665678
5974,2026,29341.344077023088
5974,2027,30685.92746394734
5974,2028,30619.18936273934
5975,2023,29679.0
5975,2024,29694.03391123577
5975,2025,29774.491434433126
5975,2026,29405.859772797212
5975,2027,30295.686248351187
5975,2028,29086.257606229905
5976,2023,29679.0
5976,2024,29410.3306179755
5976,2025,29546.987882689213
5976,2026,29800.9067344242
5976,2027,30441.785606458005
5976,2028,28953.26090601123
5977,2023,29679.0
5977,2024,30768.701851218088
5977,2025,29459.611636018224
5977,2026,30199.05880179093
5977,2027,30310.362822331466
5977,2028,28867.397783888206
5978,2023,29679.0
5978,2024,29507.182896563485
5978,2025,30416.61127958059
5978,2026,28250.362895695453
5978,2027,29188.57387926089
5978,2028,29640.438329188768
5979,2023,29679.0
5979,2024,28878.46271579702
5979,2025,30471.30517161913
5979,2026,30355.2957763593
5979,2027,29104.07242612533
5979,2028,29205.03511134448
5980,2023,29679.0
5980,2024,30543.013353836115
5980,2025,29799.89279551074
5980,2026,29766.78912942135
5980,2027,30484.293118890793
5980,2028,29701.889797338044
5981,2023,29679.0
5981,2024,29672.53107373129
5981,2025,30051.233671622074
5981,2026,28432.93891035411
5981,2027,29133.363158314885
5981,2028,30099.46982493251
5982,2023,29679.0
5982,2024,29986.656001832896
5982,2025,29343.112294196297
5982,2026,29366.943904037882
5982,2027,29147.516506194253
5982,2028,28527.14448986967
5983,2023,29679.0
5983,2024,29058.63207247102
5983,2025,30385.717426184157
5983,2026,29580.235548507033
5983,2027,29142.090785634267
5983,2028,29582.504218409627
5984,2023,29679.0
5984,2024,29039.62338287372
5984,2025,28780.909776316083
5984,2026,30093.61601255382
5984,2027,30925.389597531488
5984,2028,30401.918394430213
5985,2023,29679.0
5985,2024,29887.228148181235
5985,2025,30044.308125148982
5985,2026,29724.638308359776
5985,2027,29816.937313532366
5985,2028,29838.616123383126
5986,2023,29679.0
5986,2024,29207.246653775423
5986,2025,29597.01065737055
5986,2026,29679.405473559986
5986,2027,29691.491539820385
5986,2028,29353.440699159364
5987,2023,29679.0
5987,2024,30103.01671797838
5987,2025,30115.178142399804
5987,2026,30252.65017385191
5987,2027,30293.97935940773
5987,2028,30478.869148259568
5988,2023,29679.0
5988,2024,29949.292631882778
5988,2025,29056.911912450752
